,Timestamp,ID,Age,Gender,Condition,ReactionTime,Colourtask,Stimulus
42,2021_Dec_13_1456,hejviprøverigen,22,Female,0,0.49937198898987845,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y11b.png
43,2021_Dec_13_1456,hejviprøverigen,22,Female,0,0.5544240619929042,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y14a.png
44,2021_Dec_13_1456,hejviprøverigen,22,Female,0,0.5094562440062873,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y13b.png
45,2021_Dec_13_1456,hejviprøverigen,22,Female,0,0.6421506660117302,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y1b.png
46,2021_Dec_13_1456,hejviprøverigen,22,Female,0,1.7115925459947903,['r'],/Users/laura/Desktop/GitHub PercAct/stimuli/r5b.png
47,2021_Dec_13_1456,hejviprøverigen,22,Female,0,1.806206310982816,['r'],/Users/laura/Desktop/GitHub PercAct/stimuli/r3b.png
48,2021_Dec_13_1456,hejviprøverigen,22,Female,0,1.9128168939787429,['r'],/Users/laura/Desktop/GitHub PercAct/stimuli/r9b.png
49,2021_Dec_13_1456,hejviprøverigen,22,Female,0,2.6554937660112046,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/r2a.png
50,2021_Dec_13_1456,hejviprøverigen,22,Female,0,1.3017698309849948,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y4a.png
51,2021_Dec_13_1456,hejviprøverigen,22,Female,0,1.2265544139954727,['r'],/Users/laura/Desktop/GitHub PercAct/stimuli/r10a.png
52,2021_Dec_13_1456,hejviprøverigen,22,Female,0,0.8866366980073508,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y14b.png
53,2021_Dec_13_1456,hejviprøverigen,22,Female,0,1.0500226809817832,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y1a.png
54,2021_Dec_13_1456,hejviprøverigen,22,Female,0,0.5687052910216153,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y10b.png
55,2021_Dec_13_1456,hejviprøverigen,22,Female,0,0.660306711011799,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y7a.png
56,2021_Dec_13_1456,hejviprøverigen,22,Female,0,1.249793397000758,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y10a.png
57,2021_Dec_13_1456,hejviprøverigen,22,Female,0,0.5955045180162415,['r'],/Users/laura/Desktop/GitHub PercAct/stimuli/r13a.png
58,2021_Dec_13_1456,hejviprøverigen,22,Female,0,1.7265865539957304,['r'],/Users/laura/Desktop/GitHub PercAct/stimuli/r14b.png
59,2021_Dec_13_1456,hejviprøverigen,22,Female,0,0.5665798480040394,['y'],/Users/laura/Desktop/GitHub PercAct/stimuli/y6a.png
