,Timestamp,ID,Age,Gender,Condition,ReactionTime
0,2021_Dec_02_1448,malthe,,Female,0,0.47538915400218684
1,2021_Dec_02_1448,malthe,,Female,0,0.3481134909961838
2,2021_Dec_02_1448,malthe,,Female,0,0.3997936980013037
3,2021_Dec_02_1448,malthe,,Female,0,0.3087482800037833
4,2021_Dec_02_1448,malthe,,Female,0,0.3911222269962309
5,2021_Dec_02_1448,malthe,,Female,0,0.27304215299955104
