,Timestamp,ID,Age,Gender,Condition,ReactionTime,Colourtask,Stimulus
43,2021_Dec_13_1441,2673662,22,Female,0,0.9001250830478966,['y'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/y10b.png
44,2021_Dec_13_1441,2673662,22,Female,0,2.180788791971281,['y'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/y1b.png
45,2021_Dec_13_1441,2673662,22,Female,0,1.2239579589804634,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r9b.png
46,2021_Dec_13_1441,2673662,22,Female,0,2.6603664169670083,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r5a.png
47,2021_Dec_13_1441,2673662,22,Female,0,1.162836375006009,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r12b.png
48,2021_Dec_13_1441,2673662,22,Female,0,1.2606288329698145,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r15a.png
49,2021_Dec_13_1441,2673662,22,Female,0,1.4314301250269637,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r2b.png
50,2021_Dec_13_1441,2673662,22,Female,0,0.5738041250151582,['y'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/y6a.png
51,2021_Dec_13_1441,2673662,22,Female,0,1.4519378750119358,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r15b.png
52,2021_Dec_13_1441,2673662,22,Female,0,1.3264066659612581,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r2a.png
53,2021_Dec_13_1441,2673662,22,Female,0,0.9873626669868827,['y'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/y6b.png
54,2021_Dec_13_1441,2673662,22,Female,0,1.0761915420298465,['y'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/y7b.png
55,2021_Dec_13_1441,2673662,22,Female,0,0.925121666979976,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r3a.png
56,2021_Dec_13_1441,2673662,22,Female,0,0.8325475410092622,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r14b.png
57,2021_Dec_13_1441,2673662,22,Female,0,1.9231586250243708,['y'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/y7a.png
58,2021_Dec_13_1441,2673662,22,Female,0,1.026333459012676,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r3b.png
59,2021_Dec_13_1441,2673662,22,Female,0,1.2708647919935174,['r'],/Users/emmaolsen/PERC-ACT_EXAM/stimuli/r14a.png
